web-scraper-order,web-scraper-start-url,pagination,link,link-href,address,price,beds,baths,sqft,DOM,year,lot_size,estimate,est_monthly_payment,parking,pool,school_dist,zoning,views,favorites,outs,walk_score,transit_score,bike_score,hoa_dues
1638456629-1495,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Marina-Del-Rey/13224-Admiral-Ave-90292/unit-A/home/6733130,"13224 Admiral Ave Unit A,","$1,179,000",2,2.5,"1,672",Time on Redfin80 days,1967,1.97 Acres,"$1,154,646","$5,757","Pool, Association Pet Rules",# of Covered Parking Spaces: 3,"Association Pool, In Ground Pool",,"2,407",45,9,73 / 100,,76 / 100,HOA Dues$440/month
1638457053-1555,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Torrance/1445-W-224th-St-90501/unit-2/home/17224505,"1445 W 224th St #2,","$675,000",3,2.5,"1,740",Time on Redfin22 days,2007,SB21246096,"$673,902","$3,304",2,Pool Features: None,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"6,065",206,14,68 / 100,40 / 100,50 / 100,HOA Dues$260/month
1638456670-1501,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Panorama-City/9800-Vesper-Ave-91402/unit-26/home/5663154,"9800 Vesper Ave #26,","$498,000",3,1.5,"1,301",Time on Redfin71 days,1980,SR21204768,"$493,086","$2,526",In Living Room,Patio And Porch Features: Patio,High School District: ABC Unified,Association Fee Frequency: Monthly,"1,436",16,4,67 / 100,46 / 100,65 / 100,HOA Dues$280/month
1638457227-1593,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Northridge/9000-Vanalden-Ave-91324/unit-124/home/5889531,"9000 Vanalden Ave #124,","$590,000",2,2.5,"1,458",Time on Redfin10 days,1979,SR21253799,"$611,512","$3,160",2,Foundation Details: Concrete Slab,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"1,082",24,4,65 / 100,44 / 100,57 / 100,HOA Dues$499/month
1638456858-1524,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Chatsworth/21225-Lassen-St-91311/unit-3/home/5838135,"21225 Lassen St #3,","$589,000",2,3,"1,488",Time on Redfin42 days,1981,SR21233112,"$583,351","$3,061",3,Pool Features: Association,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,909,13,6,60 / 100,51 / 100,71 / 100,HOA Dues$405/month
1638457045-1552,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/1449-W-Longview-Ln-90731/home/177172182,"1449 W Longview,","$921,380",3,2.5,"1,828",Time on Redfin20 days,2022,780 Sq. Ft.,$504,"$4,647","Dishwasher, Energy Star Appliances, Energy Star Water Heater, Free Standing Range, Freezer, Garbage Disposal, Gas Oven, Gas Range, Gas Stove, Gas Water Heater, High Efficiency Water Heater, Microwave, Self Cleaning Oven, Tankless Water Heater, Vented Exhaust Fan, Water Heater Unit, Water Line to Refrigerator",Foundation Details: Concrete Slab,Elementary School: Taper,Association Fee Frequency: Monthly,343,9,1,28 / 100,29 / 100,37 / 100,HOA Dues$492/month
1638456924-1532,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Torrance/1233-Jasmine-Walk-90502/home/8150469,"1233 Jasmine Walk,","$889,000",3,2.5,"1,822",Time on Redfin34 days,2005,SB21236869,"$874,199","$4,139","Dishwasher, Gas Oven, Gas Stove",Patio And Porch Features: Patio,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"3,380",68,9,58 / 100,47 / 100,49 / 100,HOA Dues$130/month
1638457333-1612,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/652-Wilcox-Ave-90004/home/7099792,"652 Wilcox Ave,","$1,289,000",3,2.5,"1,702",Time on Redfin16 hours,1973,1.42 Acres,"$1,288,144","$6,533","Gated Parking, Pool, Clubhouse",# of Parking Spaces (Total): 2,"Patio Features: Enclosed, Porch - Front, Porch - Rear",,189,5,3,91 / 100,55 / 100,72 / 100,HOA Dues$720/month
1638457253-1598,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/12254-Montana-Ave-90049/unit-A/home/6760317,"12254 Montana Ave Unit A,","$1,850,000",5,4,"2,800",Time on Redfin3 days,1977,0.34 Acres,"$1,928,471","$9,009","Laundry Room, Laundry Inside","Amenities: Controlled Access, Extra Storage","Lot Size (Sq. Ft.): 14,782",,528,13,1,79 / 100,55 / 100,69 / 100,HOA Dues$665/month
1638457192-1587,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Pacific-Palisades/2032-Palisades-Dr-90272/home/6849059,"2032 Palisades Dr,","$1,900,000",3,3.5,"2,588",Time on Redfin7 days,1988,21-107291,"$1,950,261","$9,254","Laundry Inside, Laundry Area","Heated And Filtered Pool, Association Pool",# of Units in Complex (Total): 25,,"1,390",26,1,9 / 100,0 / 100,3 / 100,HOA Dues$685/month
1638456956-1536,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Pacific-Palisades/830-Haverford-Ave-90272/unit-12/home/6841311,"830 Haverford Ave #12,","$1,995,000",2,3,"2,320",Time on Redfin30 days,1982,0.41 Acres,"$1,987,762","$9,598",Allstate HOA Management,# of Parking Spaces (Total): 2,"Roof: Composition, Shingle","Fees Include Water and Sewer, Fees IncludeTrash, Fees Include Earthquake Insurance","1,531",33,4,89 / 100,33 / 100,53 / 100,HOA Dues$600/month
1638456506-1475,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/102-S-Manhattan-Pl-90004/unit-106/home/7096909,"102 S Manhattan Pl #106,","$699,000",3,3,"1,413",Time on Redfin138 days,1989,P1-5771,"$693,836","$3,667",2,Patio And Porch Features: None,Latitude: 34.07279100,Association Fee Frequency: Monthly,"4,325",88,12,96 / 100,72 / 100,65 / 100,HOA Dues$514/month
1638456498-1474,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/West-Hollywood/146-N-Almont-Dr-90048/unit-3/home/6814976,"146 N Almont Dr #3,","$1,125,000",2,2.5,"1,626",Time on Redfin136 days,1969,"10,848 Sq. Ft.","$1,103,432","$5,667",2,Patio Features: Patio Open,"Amenities: Controlled Access, Association Maintains Landscape, Extra Storage",,"4,516",118,18,92 / 100,61 / 100,69 / 100,HOA Dues$593/month
1638457061-1558,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/11920-Manzanilla-Ln-90047/home/40420681,"11920 Manzanilla Ln,","$737,900",4,3,"1,871",Time on Redfin17 days,2012,SR21249024,"$739,515","$3,506",Attached Garage,"Patio And Porch Features: Covered, Patio",High School District: Los Angeles Unified,Zoning: LCRPD,970,39,0,28 / 100,57 / 100,36 / 100,HOA Dues$178/month
1638456893-1528,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Tarzana/18731-Hatteras-St-91356/unit-28/home/4048864,"18731 Hatteras St #28,","$710,000",3,3,"1,574",Time on Redfin41 days,1981,SR21233622,"$718,279","$3,697",Gas Oven,Patio And Porch Features: Concrete,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"2,672",65,8,71 / 100,52 / 100,83 / 100,HOA Dues$495/month
1638456785-1515,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Studio-City/4128-Whitsett-Ave-91604/unit-112/home/17139581,"4128 Whitsett Ave #112,","$769,000",2,2.5,970,Time on Redfin51 days,1988,SR21226593,"$766,643","$3,903",Attached Garage,"Pool Features: Association, Gunite",High School District: Los Angeles Unified,Zoning: LAR3,"2,573",34,14,75 / 100,44 / 100,76 / 100,HOA Dues$435/month
1638457083-1567,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/2028-S-Barrington-Ave-90025/unit-B/home/6758720,"2028 S Barrington Ave Unit B,","$1,349,000",3,3,"1,820",Time on Redfin14 days,1997,0.72 Acres,"$1,351,875","$6,584","Attached, Townhouse",# of Parking Spaces (Total): 2,Unit Floor In Building: 1,AssociationPetRules: Yes,"1,278",56,5,93 / 100,62 / 100,93 / 100,HOA Dues$500/month
1638457282-1603,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Canoga-Park/21037-Gault-St-91303/unit-8/home/3740392,"21037 Gault St #8,","$488,000",2,2.5,"1,219",Time on Redfin2 days,1986,IN21256827,"$496,076","$2,526","Dishwasher, Electric Range, Garbage Disposal, Trash Compactor",Patio And Porch Features: Patio Open,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,391,6,3,81 / 100,54 / 100,73 / 100,HOA Dues$325/month
1638457276-1602,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/4225-Via-Arbolada-90042/unit-597/home/6999184,"4225 Via Arbolada #597,","$799,000",2,2.5,"1,682",Time on Redfin3 days,2000,8.83 Acres,"$868,345","$4,127",Attached Garage,Has Patio,Latitude: 34.09444300,Association Fee Frequency: Monthly,543,33,0,18 / 100,39 / 100,33 / 100,HOA Dues$523/month
1638456460-1469,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Pacific-Palisades/17316-Tramonto-Dr-90272/unit-703/home/175595095,"17316 Tramonto Dr #703,","$3,770,000",5,5.5,"4,443",Time on Redfin152 days,2020,,"$3,783,168","$18,467","Association Maintains Landscape, Association Pet Rules, Concierge, Controlled Access, Elevator, Gated Community, Gated Community Guard, Guest Parking, Other",# of Parking Spaces (Total): 2,Patio Features: Lanai,,"2,479",64,6,54 / 100,35 / 100,30 / 100,"HOA Dues$1,464/month"
1638457346-1614,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Calabasas/4349-Freedom-Dr-91302/unit-A/home/3582566,"4349 Freedom Dr Unit A,","$865,000",3,2.5,"1,837",Time on Redfin14 hours,1989,3.04 Acres,"$868,240","$4,377",Attached Garage,Patio And Porch Features: Patio,High School: Calabasas,"Road Frontage Type: Access via City Streets, Private Road",275,14,1,58 / 100,24 / 100,29 / 100,HOA Dues$475/month
1638457090-1570,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/El-Segundo/548-E-Imperial-Ave-90245/home/160539721,"548 E Imperial Ave,","$1,400,000",4,3.5,"1,900",Time on Redfin13 days,2019,SB21250538,"$1,389,356","$6,671",Attached Garage,Patio And Porch Features: Roof Top,High School District: El Segundo Unified,Zoning: ESPRD,454,31,2,51 / 100,,35 / 100,HOA Dues$357/month
1638457142-1580,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Studio-City/13012-Valleyheart-Dr-91604/unit-6/home/5248284,"13012 Valleyheart Dr #6,","$740,000",2,3,"1,291",Time on Redfin9 days,1980,OC21254389,"$739,240","$3,737",3,Pool Features: Community Pool,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,959,35,4,88 / 100,42 / 100,53 / 100,HOA Dues$400/month
1638457033-1548,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/West-Hollywood/1345-Havenhurst-Dr-90046/unit-8/home/167573427,"1345 Havenhurst Dr #8,","$1,569,000",2,2.5,"1,884",Time on Redfin21 days,2017,0.35 Acres,"$1,554,259","$7,639",Laundry in Unit,"Amenities: Association Maintains Landscape, Association Pet Rules, Controlled Access, Elevator, Gated Parking","Lot Size (Sq. Ft.): 15,339",,493,21,2,88 / 100,60 / 100,46 / 100,HOA Dues$563/month
1638457026-1546,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Tarzana/5731-Etiwanda-Ave-91356/unit-3/home/4069135,"5731 Etiwanda Ave #3,","$786,200",3,2.5,"1,877",Time on Redfin22 days,1990,SR21246649,"$785,110","$3,984",Attached Garage,Patio And Porch Features: None,High School District: Los Angeles Unified,Zoning: LARD3,"1,122",23,3,62 / 100,50 / 100,76 / 100,HOA Dues$438/month
1638457288-1604,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/San-Pedro/2157-Mt-Shasta-Dr-90732/home/7684021,"2157 Mount Shasta Dr,","$650,000",3,2.5,"1,598",Time on Redfin2 days,1979,PV21249381,2.5%,"$3,423","Dishwasher, Water Heater Unit",Foundation Details: Concrete Slab,High School District: Los Angeles Unified,"Low Flow Shower, Walk-in shower",331,18,2,63 / 100,30 / 100,51 / 100,HOA Dues$489/month
1638457197-1588,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/North-Hollywood/6242-Morse-Ave-91606/home/5109032,"6242 Morse Ave,","$500,000",2,2,"1,197",Time on Redfin6 days,1964,SR21255140,"$533,620","$2,655",1,"Pool Features: Association, Community Pool, See Remarks",High School District: Los Angeles Unified,"Directions: West of Coldwater, South of Victory. Park on street to show.","1,945",91,4,81 / 100,43 / 100,76 / 100,HOA Dues$400/month
1638457068-1561,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Granada-Hills/15786-Midwood-Dr-91344/unit-4/home/5566744,"15786 Midwood Dr #4,","$559,000",2,1.5,"1,318",Time on Redfin16 days,1979,6.52 Acres,"$566,479","$2,981",Laundry in Garage,Association Pool,# of Units in Complex (Total): 190,,"1,584",51,5,25 / 100,34 / 100,30 / 100,HOA Dues$460/month
1638456517-1477,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/North-Hollywood/10757-Hortense-St-91602/unit-211/home/5303446,"10757 Hortense St #211,","$534,500",3,3,"1,143",Time on Redfin120 days,1973,SR21172045,"$536,554","$2,836","Barbecue, Built In Range, Dishwasher, Gas Oven, Gas Range, Gas Stove",Foundation Details: Raised,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"4,532",70,35,74 / 100,44 / 100,62 / 100,HOA Dues$425/month
1638457322-1610,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Granada-Hills/15649-Odyssey-Dr-91344/unit-81/home/21921416,"15649 Odyssey Dr #81,","$669,900",3,3.5,"1,460",Time on Redfin18 hours,2007,SR21257392,"$675,266","$3,463",Attached Garage,Patio And Porch Features: Covered,High School District: Los Angeles Unified,Zoning: LARD2,531,31,2,14 / 100,26 / 100,10 / 100,HOA Dues$442/month
1638457076-1564,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Lomita/1751-257th-St-90717/home/176275566,"1751 257th,","$799,000",3,2.5,"1,571",Time on Redfin15 days,2021,"7,517 Sq. Ft.","$823,341","$3,669","Convection Oven, Dishwasher, Energy Star Appliances, Gas Oven, Gas Range, Gas Water Heater, High Efficiency Water Heater, Microwave, Tankless Water Heater",Foundation Details: Concrete Slab,High School: Narbonne,Association Fee Frequency: Monthly,"3,562",152,6,89 / 100,43 / 100,66 / 100,HOA Dues$65/month
1638456715-1507,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/2228-Century-Hl-90067/home/6809372,"2228 Century Hl,","$2,499,000",3,5,"3,234",Time on Redfin65 days,1980,18.08 Acres,"$2,442,362","$14,188",chmanagement@centuryhill.com,# of Parking Spaces (Total): 5,Balcony: YES,AssociationPetRules: Yes,744,10,5,70 / 100,55 / 100,46 / 100,"HOA Dues$2,917/month"
1638456886-1527,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Los-Angeles/1910-Rodney-Dr-90027/unit-8/home/7134531,"1910 Rodney Dr #8,","$899,000",2,3,"1,190",Time on Redfin46 days,1973,PW21230001,"$905,893","$4,480","Garbage Disposal, Water Heater Unit",Patio And Porch Features: Patio,High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"2,566",56,9,94 / 100,67 / 100,56 / 100,HOA Dues$425/month
1638457239-1595,https://www.redfin.com/city/11203/CA/Los-Angeles/filter/property-type=townhouse,,,https://www.redfin.com/CA/Van-Nuys/7225-Cedar-Rd-91405/home/107354599,"7225 N Cedar Rd,","$625,000",3,3,"1,478",Time on Redfin4 days,2016,SR21255321,"$686,928","$2,899","Energy Star Appliances, Energy Star Water Heater, Gas Oven, Gas Range, Gas Stove, Gas Water Heater, Ice Maker, Microwave, Refrigerator, Water Heater Unit, Water Line to Refrigerator","Patio And Porch Features: Concrete, Porch - Front",High School District: Los Angeles Unified,Association Fee Frequency: Monthly,"1,274",57,3,70 / 100,51 / 100,57 / 100,HOA Dues$80/month
